id,date,type,description,payment_method,bank,value,categories,notes
400021,2022-01-19,DEBITO,anonimizado,BOLETO,CAIXA,105.82,Pagamento,anonimizado
400022,2022-01-19,DEBITO,anonimizado,BOLETO,CAIXA,2337.01,Impostos,anonimizado
400023,2022-01-19,DEBITO,anonimizado,BOLETO,CAIXA,1175.99,Impostos,anonimizado
400024,2022-01-19,DEBITO,anonimizado,BOLETO,CAIXA,84.58,Impostos,anonimizado
400025,2022-01-19,DEBITO,anonimizado,BOLETO,CAIXA,1566.66,"Pagamento, Cartão",anonimizado
400026,2022-01-20,CREDITO,anonimizado,TED,CAIXA,129.0,Recebimento,anonimizado
400027,2022-01-20,DEBITO,anonimizado,TEV,CAIXA,557.18,"Pagamento, Adiantamento",anonimizado
400028,2022-01-20,DEBITO,anonimizado,PIX,CAIXA,1010.96,"Pagamento, Despesas",anonimizado
400029,2022-01-21,DEBITO,anonimizado,PIX,CAIXA,355.0,"Pagamento, Equipamentos",anonimizado
400030,2022-01-21,DEBITO,anonimizado,BOLETO,CAIXA,310.89,"Pagamento, Água",anonimizado
400031,2022-01-24,DEBITO,anonimizado,BOLETO,CAIXA,64.98,"Pagamento, Telefonia",anonimizado
400032,2022-01-24,DEBITO,anonimizado,BOLETO,CAIXA,54.99,"Pagamento, Telefonia",anonimizado
400033,2022-01-24,DEBITO,anonimizado,BOLETO,CAIXA,149.9,"Pagamento, Internet",anonimizado
400034,2022-01-24,DEBITO,anonimizado,BOLETO,CAIXA,139.88,"Pagamento, Internet",anonimizado
400035,2022-01-24,DEBITO,anonimizado,BOLETO,CAIXA,201.47,Pagamento,anonimizado
400036,2022-01-24,DEBITO,anonimizado,BOLETO,CAIXA,191.84,Pagamento,anonimizado
400037,2022-01-24,DEBITO,anonimizado,BOLETO,CAIXA,430.36,Pagamento,anonimizado
400038,2022-01-31,CREDITO,anonimizado,TEV,CAIXA,200.0,Recebimento,anonimizado
500001,2022-02-02,CREDITO,anonimizado,TED,CAIXA,40.0,Recebimento,anonimizado
500002,2022-02-02,DEBITO,anonimizado,BOLETO,CAIXA,26.01,Pagamento,anonimizado
500003,2022-02-03,CREDITO,anonimizado,TEV,CAIXA,300.0,Recebimento,anonimizado
500004,2022-02-04,DEBITO,anonimizado,PIX,CAIXA,2137.17,"Pagamento, Salário",anonimizado
500005,2022-02-04,DEBITO,anonimizado,TEV,CAIXA,726.62,"Pagamento, Salário",anonimizado
500006,2022-02-04,DEBITO,anonimizado,PIX,CAIXA,1197.03,"Pagamento, Salário",anonimizado
500007,2022-02-04,DEBITO,anonimizado,PIX,CAIXA,1266.09,"Pagamento, Salário",anonimizado
500008,2022-02-04,DEBITO,anonimizado,FGTS,CAIXA,966.32,"Pagamento, FGTS",anonimizado
500009,2022-02-04,CREDITO,anonimizado,TEV,CAIXA,120.0,Recebimento,anonimizado
500010,2022-02-04,DEBITO,anonimizado,TEV,CAIXA,491.5,"Pagamento, Serviços",anonimizado
500011,2022-02-04,DEBITO,anonimizado,TEV,CAIXA,313.36,"Pagamento, Bônus",anonimizado
500012,2022-02-07,CREDITO,anonimizado,TED,CAIXA,292.83,Recebimento,anonimizado
500013,2022-02-07,CREDITO,anonimizado,TED,CAIXA,11982.55,Recebimento,anonimizado
500014,2022-02-07,DEBITO,anonimizado,PIX,CAIXA,1078.68,"Pagamento, Pro-Labore",anonimizado
500015,2022-02-07,DEBITO,anonimizado,BOLETO,CAIXA,69.0,Taxas,anonimizado
500016,2022-02-10,CREDITO,anonimizado,TED,CAIXA,3339.51,Recebimento,anonimizado
500017,2022-02-11,CREDITO,anonimizado,TED,CAIXA,6121.0,Recebimento,anonimizado
500018,2022-02-14,CREDITO,anonimizado,TED,CAIXA,65.0,Recebimento,anonimizado
500019,2022-02-14,DEBITO,anonimizado,BOLETO,CAIXA,175.74,"Pagamento, Energia",anonimizado
500020,2022-02-14,DEBITO,anonimizado,BOLETO,CAIXA,34.92,"Pagamento, Energia",anonimizado
500021,2022-02-14,DEBITO,anonimizado,BOLETO,CAIXA,497.01,"Pagamento, Energia",anonimizado
500022,2022-02-14,DEBITO,anonimizado,BOLETO,CAIXA,805.0,"Pagamento, Embalagens",anonimizado
500023,2022-02-14,DEBITO,anonimizado,BOLETO,CAIXA,139.89,Pagamento,anonimizado
500024,2022-02-15,CREDITO,anonimizado,DINHEIRO,CAIXA,177.5,Recebimento,anonimizado
500025,2022-02-15,DEBITO,anonimizado,BOLETO,CAIXA,2634.08,"Pagamento, Cartão",anonimizado
500026,2022-02-15,DEBITO,anonimizado,BOLETO,CAIXA,105.82,Pagamento,anonimizado
500027,2022-02-15,DEBITO,anonimizado,BOLETO,CAIXA,177.96,Pagamento,anonimizado
500028,2022-02-15,DEBITO,anonimizado,BOLETO,CAIXA,1219.28,Impostos,anonimizado
500029,2022-02-17,DEBITO,anonimizado,BOLETO,CAIXA,84.58,Impostos,anonimizado
500030,2022-02-18,CREDITO,anonimizado,TED,CAIXA,385.0,Recebimento,anonimizado
500031,2022-02-21,DEBITO,anonimizado,BOLETO,CAIXA,2325.66,Impostos,anonimizado
500032,2022-02-21,DEBITO,anonimizado,BOLETO,CAIXA,2887.72,Pagamento,anonimizado
500033,2022-02-21,CREDITO,anonimizado,TED,CAIXA,190.0,Recebimento,anonimizado
500034,2022-02-21,CREDITO,anonimizado,TED,CAIXA,417.14,Recebimento,anonimizado
500035,2022-02-21,CREDITO,anonimizado,TED,CAIXA,392.89,Recebimento,anonimizado
500036,2022-02-21,CREDITO,anonimizado,TED,CAIXA,6835.0,Recebimento,anonimizado
500037,2022-02-21,DEBITO,anonimizado,BOLETO,CAIXA,451.99,Pagamento,anonimizado
600001,2022-03-02,CREDITO,anonimizado,TED,CAIXA,213.42,Recebimento,anonimizado
600002,2022-03-04,DEBITO,anonimizado,TEV,CAIXA,535.18,"Pagamento, Salário",anonimizado
600003,2022-03-04,DEBITO,anonimizado,TEV,CAIXA,528.57,"Pagamento, Salário",anonimizado
600004,2022-03-04,DEBITO,anonimizado,PIX,CAIXA,1373.21,"Pagamento, Salário",anonimizado
600005,2022-03-04,DEBITO,anonimizado,PIX,CAIXA,1428.43,"Pagamento, Salário",anonimizado
600006,2022-03-04,DEBITO,anonimizado,PIX,CAIXA,1017.5,"Pagamento, Salário",anonimizado
600007,2022-03-04,DEBITO,anonimizado,PIX,CAIXA,979.02,"Pagamento, Salário",anonimizado
600008,2022-03-07,DEBITO,anonimizado,DARF,CAIXA,30.35,Impostos,anonimizado
600009,2022-03-07,DEBITO,anonimizado,FGTS,CAIXA,1002.99,Impostos,anonimizado
600010,2022-03-07,DEBITO,anonimizado,TEV,CAIXA,766.5,Serviços,anonimizado
600011,2022-03-07,DEBITO,anonimizado,PIX,CAIXA,3403.82,"Pagamento, Rescisão",anonimizado
600012,2022-03-07,DEBITO,anonimizado,BOLETO,CAIXA,69.0,Taxas,anonimizado
600013,2022-03-08,CREDITO,anonimizado,TED,CAIXA,1280.0,Recebimento,anonimizado
600014,2022-03-08,DEBITO,anonimizado,PIX,CAIXA,1078.68,"Pagamento, Pro-Labore",anonimizado
600015,2022-03-08,DEBITO,anonimizado,PIX,CAIXA,1078.68,"Pagamento, Pro-Labore",anonimizado
600016,2022-03-10,CREDITO,anonimizado,TED,CAIXA,4374.49,Recebimento,anonimizado
600017,2022-03-10,CREDITO,anonimizado,TED,CAIXA,5535.6,Recebimento,anonimizado
600018,2022-03-14,DEBITO,anonimizado,BOLETO,CAIXA,13.05,Pagamento,anonimizado
600019,2022-03-14,DEBITO,anonimizado,BOLETO,CAIXA,3460.64,"Pagamento, Cartão",anonimizado
600020,2022-03-14,DEBITO,anonimizado,BOLETO,CAIXA,283.42,"Pagamento, Energia",anonimizado
600021,2022-03-14,DEBITO,anonimizado,BOLETO,CAIXA,83.2,"Pagamento, Energia",anonimizado
600022,2022-03-14,DEBITO,anonimizado,BOLETO,CAIXA,594.71,"Pagamento, Energia",anonimizado
600023,2022-03-14,DEBITO,anonimizado,DARF,CAIXA,1151.06,Impostos,anonimizado
600024,2022-03-14,DEBITO,anonimizado,DARF,CAIXA,84.58,Impostos,anonimizado
600025,2022-03-18,DEBITO,anonimizado,DARF,CAIXA,2988.97,Impostos,anonimizado
600026,2022-03-21,CREDITO,anonimizado,TED,CAIXA,1488.8,Recebimento,anonimizado
600027,2022-03-21,CREDITO,anonimizado,TED,CAIXA,1191.44,Recebimento,anonimizado
600028,2022-03-21,DEBITO,anonimizado,PIX,CAIXA,567.74,"Pagamento, Adiantamento",anonimizado
600029,2022-03-22,CREDITO,anonimizado,TED,CAIXA,748.88,Recebimento,anonimizado
600030,2022-03-24,CREDITO,anonimizado,TED,CAIXA,195.0,Recebimento,anonimizado
600031,2022-03-28,CREDITO,anonimizado,TED,CAIXA,240.0,Recebimento,anonimizado
600032,2022-03-31,CREDITO,anonimizado,TED,CAIXA,330.0,Recebimento,anonimizado
600033,2022-04-05,DEBITO,anonimizado,TEV,CAIXA,491.5,"Serviços, Contabilidade",anonimizado
600034,2022-04-05,DEBITO,anonimizado,BOLETO,CAIXA,69.0,Taxas,anonimizado
600035,2022-04-06,DEBITO,anonimizado,TEV,CAIXA,191.16,"Pagamento, Salário",anonimizado
600036,2022-04-06,DEBITO,anonimizado,PIX,CAIXA,1519.56,"Pagamento, Salário",anonimizado
600037,2022-04-06,DEBITO,anonimizado,PIX,CAIXA,951.51,"Pagamento, Salário",anonimizado
600038,2022-04-06,DEBITO,anonimizado,PIX,CAIXA,1003.03,"Pagamento, Salário",anonimizado
600039,2022-04-06,DEBITO,anonimizado,PIX,CAIXA,926.57,"Pagamento, Salário",anonimizado
600040,2022-04-07,CREDITO,anonimizado,TED,CAIXA,499.25,Recebimento,anonimizado
600041,2022-04-07,DEBITO,anonimizado,FGTS,CAIXA,917.58,Impostos,anonimizado
600042,2022-04-07,DEBITO,anonimizado,PIX,CAIXA,1078.68,"Pagamento, Pro-Labore",anonimizado
600043,2022-04-07,DEBITO,anonimizado,PIX,CAIXA,1078.68,"Pagamento, Pro-Labore",anonimizado
600044,2022-04-11,CREDITO,anonimizado,TED,CAIXA,2268.03,Recebimento,anonimizado
600045,2022-04-11,CREDITO,anonimizado,TED,CAIXA,7222.0,Recebimento,anonimizado
600046,2022-04-12,DEBITO,anonimizado,BOLETO,CAIXA,4947.38,"Pagamento, Cartão",anonimizado
600047,2022-04-12,DEBITO,anonimizado,BOLETO,CAIXA,3305.7,Pagamento,anonimizado
600048,2022-04-12,DEBITO,anonimizado,PIX,CAIXA,759.11,"Pagamento, Rescisão",anonimizado
600049,2022-04-13,DEBITO,anonimizado,SAQUE,CAIXA,1100.0,Pagamento,anonimizado
600050,2022-04-19,DEBITO,anonimizado,DARF,CAIXA,1021.68,Impostos,anonimizado
600051,2022-04-20,CREDITO,anonimizado,TED,CAIXA,16472.4,Recebimento,anonimizado
600052,2022-04-22,DEBITO,anonimizado,BOLETO,CAIXA,72.99,"Serviços, Telefonia",anonimizado
600053,2022-04-22,DEBITO,anonimizado,BOLETO,CAIXA,313.0,"Serviços, Saúde",anonimizado
600054,2022-04-22,DEBITO,anonimizado,BOLETO,CAIXA,183.61,Pagamento,anonimizado
600055,2022-04-28,CREDITO,anonimizado,TED,CAIXA,13251.26,Recebimento,anonimizado
600056,2022-05-02,DEBITO,anonimizado,BOLETO,CAIXA,335.08,"Pagamento, Boleto",anonimizado
600057,2022-05-02,DEBITO,anonimizado,BOLETO,CAIXA,244.63,"Transporte, Pagamento",anonimizado
600058,2022-05-02,DEBITO,anonimizado,BOLETO,CAIXA,2124.3,"Veículos, Despesa",anonimizado
600059,2022-05-03,DEBITO,anonimizado,BOLETO,CAIXA,122.03,"Equipamentos, Pagamento",anonimizado
600060,2022-05-05,CREDITO,anonimizado,DOC,CAIXA,1290.0,Recebimento,anonimizado
600061,2022-05-05,DEBITO,anonimizado,FGTS,CAIXA,198.34,"Rescisão, FGTS",anonimizado
600062,2022-05-05,DEBITO,anonimizado,FGTS,CAIXA,893.84,FGTS,anonimizado
600063,2022-05-05,DEBITO,anonimizado,BOLETO,CAIXA,533.05,"Estagiários, Pagamento",anonimizado
600064,2022-05-05,DEBITO,anonimizado,BOLETO,CAIXA,158.29,"Utilidades, Água",anonimizado
600065,2022-05-05,DEBITO,anonimizado,TEV,CAIXA,491.5,"Serviços, Contabilidade",anonimizado
600066,2022-05-05,DEBITO,anonimizado,BOLETO,CAIXA,69.0,Taxas,anonimizado
600067,2022-05-06,DEBITO,anonimizado,SAQUE,CAIXA,1000.0,"Pagamentos, Diversos",anonimizado
600068,2022-05-06,DEBITO,anonimizado,TEV,CAIXA,166.5,"Pagamento, Salário",anonimizado
600069,2022-05-06,DEBITO,anonimizado,TEV,CAIXA,2077.68,"Rescisão, Pagamento",anonimizado
600070,2022-05-06,DEBITO,anonimizado,PIX,CAIXA,1055.47,"Pagamento, Salário",anonimizado
600071,2022-05-06,DEBITO,anonimizado,PIX,CAIXA,1078.68,"Pro-Labore, Pagamento",anonimizado
600072,2022-05-06,DEBITO,anonimizado,PIX,CAIXA,1078.68,"Pro-Labore, Pagamento",anonimizado
600073,2022-05-09,DEBITO,anonimizado,BOLETO,CAIXA,30.9,"Utilidades, Gases",anonimizado
600074,2022-05-10,CREDITO,anonimizado,TED,CAIXA,1792.58,Recebimento,anonimizado
600075,2022-05-11,CREDITO,anonimizado,TED,CAIXA,6820.94,Recebimento,anonimizado
600076,2022-05-12,CREDITO,anonimizado,TED,CAIXA,700.0,Recebimento,anonimizado
600077,2022-05-12,DEBITO,anonimizado,PIX,CAIXA,4067.09,"Aluguel, Pagamento",anonimizado
600078,2022-05-13,DEBITO,anonimizado,PIX,CAIXA,850.0,"Adiantamento, Salário",anonimizado
600079,2022-05-16,DEBITO,anonimizado,BOLETO,CAIXA,29.45,"Pagamentos, Boleto",anonimizado
600080,2022-05-16,DEBITO,anonimizado,BOLETO,CAIXA,150.07,"Utilidades, Energia",anonimizado
600081,2022-05-16,DEBITO,anonimizado,BOLETO,CAIXA,111.74,"Utilidades, Energia",anonimizado
600082,2022-05-16,DEBITO,anonimizado,BOLETO,CAIXA,420.0,"Utilidades, Energia",anonimizado
600083,2022-05-16,DEBITO,anonimizado,BOLETO,CAIXA,2753.09,"Pagamento, Cartão",anonimizado
600084,2022-05-17,CREDITO,anonimizado,TED,CAIXA,83.0,Recebimento,anonimizado
600085,2022-05-19,CREDITO,anonimizado,TED,CAIXA,10000.0,Recebimento,anonimizado
600086,2022-05-19,DEBITO,anonimizado,DARF,CAIXA,84.58,"Impostos, Aluguel",anonimizado
600087,2022-05-19,DEBITO,anonimizado,DARF,CAIXA,1160.33,Impostos,anonimizado
600088,2022-05-19,DEBITO,anonimizado,DARF,CAIXA,3280.8,Impostos,anonimizado
600089,2022-05-19,DEBITO,anonimizado,BOLETO,CAIXA,139.88,"Serviços, Telefonia",anonimizado
600090,2022-05-19,DEBITO,anonimizado,BOLETO,CAIXA,72.99,"Serviços, Telefonia",anonimizado
600091,2022-05-19,DEBITO,anonimizado,BOLETO,CAIXA,49.74,"Pagamentos, Boleto",anonimizado
600092,2022-05-19,DEBITO,anonimizado,BOLETO,CAIXA,2593.71,"Pagamento, Cartão",anonimizado
600093,2022-05-19,DEBITO,anonimizado,BOLETO,CAIXA,112.5,"Utilidades, Gases",anonimizado
600094,2022-05-19,DEBITO,anonimizado,BOLETO,CAIXA,110.0,"Serviços, Saúde",anonimizado
600095,2022-05-19,DEBITO,anonimizado,TEV,CAIXA,720.0,"Adiantamento, Salário",anonimizado
600096,2022-05-20,CREDITO,anonimizado,TED,CAIXA,140.0,Recebimento,anonimizado
600097,2022-05-23,CREDITO,anonimizado,TED,CAIXA,7311.0,Recebimento,anonimizado
600098,2022-05-24,DEBITO,anonimizado,BOLETO,CAIXA,148.18,"Serviços, Internet",anonimizado
600099,2022-05-26,CREDITO,anonimizado,OUTRO,CAIXA,220.0,Recebimento,anonimizado
600100,2022-05-30,DEBITO,anonimizado,BOLETO,CAIXA,739.63,"Transporte, Pagamento",anonimizado
600101,2022-06-01,DEBITO,anonimizado,BOLETO,CAIXA,249.27,"Equipamentos, Pagamento",anonimizado
600102,2022-06-01,DEBITO,anonimizado,BOLETO,CAIXA,133.9,"Pagamentos, Boleto",anonimizado
600103,2022-06-01,DEBITO,anonimizado,BOLETO,CAIXA,104.0,"Pagamentos, Boleto",anonimizado
600104,2022-06-01,DEBITO,anonimizado,BOLETO,CAIXA,30.9,"Utilidades, Gases",anonimizado
600105,2022-06-01,DEBITO,anonimizado,BOLETO,CAIXA,155.6,"Utilidades, Água",anonimizado
600106,2022-06-03,DEBITO,anonimizado,BOLETO,CAIXA,875.75,"Estagiários, Pagamento",anonimizado
600107,2022-06-06,DEBITO,anonimizado,SAQUE,CAIXA,1230.0,"Pagamentos, Diversos",anonimizado
600108,2022-06-06,DEBITO,anonimizado,FGTS,CAIXA,1094.85,FGTS,anonimizado
600109,2022-06-06,DEBITO,anonimizado,TEV,CAIXA,936.18,"Pagamento, Salário",anonimizado
600110,2022-06-06,DEBITO,anonimizado,TEV,CAIXA,1428.42,"Pagamento, Salário",anonimizado
600111,2022-06-06,DEBITO,anonimizado,PIX,CAIXA,1413.16,"Pagamento, Salário",anonimizado
600112,2022-06-06,DEBITO,anonimizado,PIX,CAIXA,1009.92,"Pagamento, Salário",anonimizado
600113,2022-06-06,DEBITO,anonimizado,PIX,CAIXA,1250.04,"Pagamento, Salário",anonimizado
600114,2022-06-06,DEBITO,anonimizado,PIX,CAIXA,1078.68,"Pro-Labore, Pagamento",anonimizado
600115,2022-06-06,DEBITO,anonimizado,BOLETO,CAIXA,69.0,Taxas,anonimizado
600116,2022-06-07,DEBITO,anonimizado,BOLETO,CAIXA,156.45,"Utilidades, Energia",anonimizado
600117,2022-06-07,DEBITO,anonimizado,BOLETO,CAIXA,147.25,"Utilidades, Energia",anonimizado
600118,2022-06-07,DEBITO,anonimizado,BOLETO,CAIXA,4058.09,"Aluguel, Pagamento",anonimizado
600119,2022-06-07,DEBITO,anonimizado,BOLETO,CAIXA,398.53,"Utilidades, Energia",anonimizado
600120,2022-06-07,DEBITO,anonimizado,BOLETO,CAIXA,475.75,"Pagamentos, Boleto",anonimizado
600121,2022-06-07,DEBITO,anonimizado,TEV,CAIXA,491.5,"Serviços, Contabilidade",anonimizado
600122,2022-06-10,CREDITO,anonimizado,TED,CAIXA,4066.72,Recebimento,anonimizado
600123,2022-06-13,CREDITO,anonimizado,TED,CAIXA,10330.0,Recebimento,anonimizado
600124,2022-06-14,DEBITO,anonimizado,BOLETO,CAIXA,3452.98,"Pagamento, Cartão",anonimizado
600125,2022-06-15,DEBITO,anonimizado,PIX,CAIXA,2579.44,"Rescisão, Pagamento",anonimizado
600126,2022-06-17,DEBITO,anonimizado,DARF,CAIXA,1352.88,Impostos,anonimizado
600127,2022-06-20,DEBITO,anonimizado,DARF,CAIXA,84.58,"Impostos, Aluguel",anonimizado
600128,2022-06-20,DEBITO,anonimizado,TEV,CAIXA,720.0,"Adiantamento, Salário",anonimizado
600129,2022-06-20,DEBITO,anonimizado,TEV,CAIXA,1217.57,"Pagamento, Diversos",anonimizado
600130,2022-06-20,DEBITO,anonimizado,TEV,CAIXA,5027.37,"Pagamento, Diversos",anonimizado
600131,2022-06-20,DEBITO,anonimizado,TEV,CAIXA,1330.83,"Pagamento, Diversos",anonimizado
600132,2022-06-24,CREDITO,anonimizado,TED,CAIXA,1240.0,Recebimento,anonimizado
700101,2022-07-01,DEBITO,anonimizado,PIX,CAIXA,570.0,"Pagamentos, Terceiros",anonimizado
700102,2022-07-04,CREDITO,anonimizado,DINHEIRO,CAIXA,100.0,"Depósito, Dinheiro",anonimizado
700103,2022-07-05,DEBITO,anonimizado,TEV,CAIXA,491.5,"Serviços, Contabilidade",anonimizado
700104,2022-07-05,DEBITO,anonimizado,BOLETO,CAIXA,69.0,Taxas,anonimizado
700105,2022-07-06,DEBITO,anonimizado,PIX,CAIXA,2136.41,"Pagamento, Salário",anonimizado
700106,2022-07-06,DEBITO,anonimizado,PIX,CAIXA,1519.56,"Pagamento, Salário",anonimizado
700107,2022-07-06,DEBITO,anonimizado,TEV,CAIXA,884.08,"Pagamento, Salário",anonimizado
700108,2022-07-06,DEBITO,anonimizado,TEV,CAIXA,1985.26,"Pagamento, Salário",anonimizado
700109,2022-07-06,DEBITO,anonimizado,PIX,CAIXA,1078.68,"Pro-Labore, Pagamento",anonimizado
700110,2022-07-06,DEBITO,anonimizado,FGTS,CAIXA,1194.49,FGTS,anonimizado
700111,2022-07-08,CREDITO,anonimizado,TED,CAIXA,780.0,Recebimento,anonimizado
700112,2022-07-08,DEBITO,anonimizado,PIX,CAIXA,1500.0,"Pagamentos, Contas",anonimizado
700113,2022-07-11,CREDITO,anonimizado,TED,CAIXA,3572.55,Recebimento,anonimizado
700114,2022-07-11,CREDITO,anonimizado,TED,CAIXA,12225.4,Recebimento,anonimizado
700115,2022-07-11,DEBITO,anonimizado,BOLETO,CAIXA,4662.8,"Pagamentos, Material",anonimizado
700116,2022-07-14,DEBITO,anonimizado,PIX,CAIXA,1482.29,"Pagamento, Férias",anonimizado
700117,2022-07-14,DEBITO,anonimizado,BOLETO,CAIXA,3383.94,"Pagamentos, Cartão",anonimizado
700118,2022-07-15,CREDITO,anonimizado,TED,CAIXA,24023.23,Recebimento,anonimizado
700119,2022-07-15,DEBITO,anonimizado,PIX,CAIXA,1000.0,"Pagamentos, Terceiros",anonimizado
700120,2022-07-18,CREDITO,anonimizado,TED,CAIXA,1320.0,Recebimento,anonimizado
700121,2022-07-20,DEBITO,anonimizado,DARF,CAIXA,84.58,"Impostos, Aluguel",anonimizado
700122,2022-07-20,DEBITO,anonimizado,DARF,CAIXA,1483.69,Impostos,anonimizado
700123,2022-07-20,DEBITO,anonimizado,BOLETO,CAIXA,2102.56,"Pagamentos, Cartão",anonimizado
700124,2022-07-20,DEBITO,anonimizado,DARF,CAIXA,48.13,Impostos,anonimizado
700125,2022-07-20,DEBITO,anonimizado,DARF,CAIXA,2999.29,Impostos,anonimizado
700126,2022-07-20,DEBITO,anonimizado,BOLETO,CAIXA,149.9,"Utilidades, Telefonia",anonimizado
700127,2022-07-20,DEBITO,anonimizado,BOLETO,CAIXA,139.88,"Utilidades, Telefonia",anonimizado
700128,2022-07-20,DEBITO,anonimizado,BOLETO,CAIXA,64.99,"Utilidades, Telefonia",anonimizado
700129,2022-07-20,DEBITO,anonimizado,TEV,CAIXA,720.0,"Adiantamento, Salário",anonimizado
700130,2022-07-20,DEBITO,anonimizado,PIX,CAIXA,1080.0,"Adiantamento, Salário",anonimizado
700131,2022-07-21,CREDITO,anonimizado,TED,CAIXA,6348.0,Recebimento,anonimizado
700132,2022-07-21,DEBITO,anonimizado,PIX,CAIXA,410.0,"Pagamentos, Terceiros",anonimizado
700133,2022-07-26,DEBITO,anonimizado,BOLETO,CAIXA,100.0,"Saúde, Serviços Médicos",anonimizado
700134,2022-07-26,DEBITO,anonimizado,BOLETO,CAIXA,552.63,"Pagamentos, Transporte",anonimizado
800101,2022-08-01,DEBITO,anonimizado,BOLETO,CAIXA,129.17,"Pagamentos, Parcelamento",anonimizado
800102,2022-08-05,CREDITO,anonimizado,TED,CAIXA,350.0,Recebimento,anonimizado
800103,2022-08-05,DEBITO,anonimizado,FGTS,CAIXA,1216.18,FGTS,anonimizado
800104,2022-08-05,DEBITO,anonimizado,BOLETO,CAIXA,208.42,"Pagamentos, Utilidades",anonimizado
800105,2022-08-05,DEBITO,anonimizado,TEV,CAIXA,936.18,"Pagamentos, Salário",anonimizado
800106,2022-08-05,DEBITO,anonimizado,TEV,CAIXA,1979.75,"Pagamentos, Salário",anonimizado
800107,2022-08-05,DEBITO,anonimizado,TEV,CAIXA,491.5,"Serviços, Contabilidade",anonimizado
800108,2022-08-05,DEBITO,anonimizado,PIX,CAIXA,1986.54,"Pagamentos, Salário",anonimizado
800109,2022-08-05,DEBITO,anonimizado,PIX,CAIXA,1596.69,"Pagamentos, Salário",anonimizado
800110,2022-08-05,DEBITO,anonimizado,PIX,CAIXA,1375.34,"Pagamentos, Salário",anonimizado
800111,2022-08-05,DEBITO,anonimizado,TEV,CAIXA,472.48,"Pagamentos, Salário",anonimizado
800112,2022-08-05,DEBITO,anonimizado,BOLETO,CAIXA,69.0,Taxas,anonimizado
800113,2022-08-08,DEBITO,anonimizado,BOLETO,CAIXA,4058.09,"Pagamentos, Aluguel",anonimizado
800114,2022-08-08,DEBITO,anonimizado,BOLETO,CAIXA,30.9,"Pagamentos, Material",anonimizado
800115,2022-08-08,DEBITO,anonimizado,BOLETO,CAIXA,457.0,"Pagamentos, Parcelamento",anonimizado
800116,2022-08-09,DEBITO,anonimizado,BOLETO,CAIXA,316.36,"Pagamentos, Transporte",anonimizado
800117,2022-08-10,CREDITO,anonimizado,TED,CAIXA,3898.58,Recebimento,anonimizado
800118,2022-08-11,CREDITO,anonimizado,TED,CAIXA,15987.82,Recebimento,anonimizado
800119,2022-08-12,CREDITO,anonimizado,PIX,CAIXA,110.0,Recebimento,anonimizado
800120,2022-08-12,DEBITO,anonimizado,BOLETO,CAIXA,1247.59,"Pagamentos, Cartão",anonimizado
800121,2022-08-12,DEBITO,anonimizado,BOLETO,CAIXA,100.1,"Pagamentos, Utilidades",anonimizado
800122,2022-08-12,DEBITO,anonimizado,BOLETO,CAIXA,120.92,"Pagamentos, Utilidades",anonimizado
800123,2022-08-12,DEBITO,anonimizado,BOLETO,CAIXA,375.65,"Pagamentos, Utilidades",anonimizado
800124,2022-08-12,DEBITO,anonimizado,DARF,CAIXA,55.68,Impostos,anonimizado
800125,2022-08-12,DEBITO,anonimizado,DARF,CAIXA,1514.19,Impostos,anonimizado
800126,2022-08-12,DEBITO,anonimizado,DARF,CAIXA,84.58,Impostos,anonimizado
800127,2022-08-16,DEBITO,anonimizado,PIX,CAIXA,1000.0,"Pagamentos, Terceiros",anonimizado
800128,2022-08-19,CREDITO,anonimizado,DINHEIRO,CAIXA,60.0,"Depósito, Dinheiro",anonimizado
800129,2022-08-19,CREDITO,anonimizado,DINHEIRO,CAIXA,78.0,"Depósito, Dinheiro",anonimizado
800130,2022-08-19,DEBITO,anonimizado,BOLETO,CAIXA,457.0,"Pagamentos, Parcelamento",anonimizado
800131,2022-08-19,DEBITO,anonimizado,DARF,CAIXA,3580.57,Impostos,anonimizado
800132,2022-08-19,DEBITO,anonimizado,BOLETO,CAIXA,149.9,"Pagamentos, Telefonia",anonimizado
800133,2022-08-19,DEBITO,anonimizado,BOLETO,CAIXA,64.99,"Pagamentos, Telefonia",anonimizado
800134,2022-08-19,DEBITO,anonimizado,TEV,CAIXA,650.32,"Pagamentos, Salário",anonimizado
800135,2022-08-19,DEBITO,anonimizado,PIX,CAIXA,1080.0,"Pagamentos, Salário",anonimizado
800136,2022-08-19,DEBITO,anonimizado,PIX,CAIXA,108.64,"Rescisão, Pagamento",anonimizado
800137,2022-08-19,DEBITO,anonimizado,TEV,CAIXA,100.0,"Pagamentos, Terceiros",anonimizado
800138,2022-08-19,DEBITO,anonimizado,TEV,CAIXA,100.0,"Pagamentos, Terceiros",anonimizado
800139,2022-08-22,CREDITO,anonimizado,TED,CAIXA,2161.0,Recebimento,anonimizado
800140,2022-08-22,DEBITO,anonimizado,BOLETO,CAIXA,125.72,"Pagamentos, Telefonia",anonimizado
800141,2022-08-22,DEBITO,anonimizado,BOLETO,CAIXA,79.0,"Pagamentos, Material",anonimizado
800142,2022-08-22,DEBITO,anonimizado,BOLETO,CAIXA,338.11,"Pagamentos, Material",anonimizado
800143,2022-08-25,CREDITO,anonimizado,TED,CAIXA,35.0,Recebimento,anonimizado
